data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia,link_materia_oficial,texto
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 024.826.134-77
CPF nº 328.709.224-34
 
 
16ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº 00410059.002274/2018-37
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E TAZIA CRISTINA DA SILVA CPF 093.853.214-63, ESCOLA
ESTADUAL PROF. MARIA DA CONCEIÇÃO MESSIAS, DE ACORDO COM A LEI Nº 9.353 DE
19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO
NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E
PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
FÍSICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 04.10.2019 a 03.10.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 045.106.274-40
CPF nº 672.543.734-68
 
 
16ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.002895/2018-78
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ANGÉLICO LEONARDO DA SILVA CPF 022.492.844-90, ESCOLA
ESTADUAL CAPITÃO JOSÉ DA PENHA, DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010,
ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE
27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº
10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 12.09.2019 a 11.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 045.106.274-40
CPF nº 672.543.734-68
 
 
16ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410029.002899/2018-56
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ROSENILDA DE FREITAS CANDIDO CPF 723.153.934-34, ESCOLA
ESTADUAL CAPITÃO JOSÉ DA PENHA, DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010,
ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE
27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº
10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
HISTÓRIA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 12.09.2019 a 11.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 045.106.274-40
CPF nº 672.543.734-68
 
 
16ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410029.002896/2018-12
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E JEANE MONTEIRO SANTOS DA CÂMARA CPF 007.687.084-78,
ESCOLA ESTADUAL CAPITÃO JOSÉ DA PENHA, DE ACORDO COM A LEI Nº 9.353 DE
19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO
NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E
PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
LINGUA PORTUGUESA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 12.09.2019 a 11.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 045.106.274-40
CPF nº 672.543.734-68
 
 
16ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410029.002902/2018-31
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E LUZIA NUNES ALEXANDRE CPF 365.705.324-72, ESCOLA
ESTADUAL CAPITÃO JOSÉ DA PENHA, DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010,
ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE
27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº
10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
CIÊNCIAS BIOLÓGICAS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 12.09.2019 a 11.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 045.106.274-40
CPF nº 672.543.734-68
 
 
16ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.002267/2018-35
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E ELCIA BATISTA CARNEIRO DA SILVA CPF 032.469.434-27,
ESCOLA ESTADUAL MARCILIO TEIXEIRA, DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010,
ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE
27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº
10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
FÍSICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 09.10.2019 a 08.10.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 045.106.274-40
CPF nº 672.543.734-68
 
 
12ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001815/2018-18
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E REGINA MARIANA BRILHANTE DE MEDEIROS CPF
032.832.314-43, ESCOLA ESTADUAL JERÔNIMO VINGT ROSADO MAIA, DE ACORDO COM A LEI
Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM
PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO
DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 03.10.2019 a 02.10.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 012.604.094-06
CPF nº 296.506.664-00
 
 
8ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001743/2018-09
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E OTACILIA MARIA LOPES BARBALHO CPF 082.287.194-77,
ESCOLA ESTADUAL PEDRO II, DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA
PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013
E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE
09 DE JANEIRO DE 2018.
DISCIPLINA:
TÉCNICO EM EDIFICAÇÕES
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 14.09.2019 a 13.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 031.442.544-60
CPF nº 024.826.134-77
 
 
12ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.002235/2018-30
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E VAGNER MEDEIROS GONDIM CPF 079.285.884-04, ESCOLA
ESTADUAL LUIZ DANTAS CAVALCANTI, DE ACORDO COM A LEI Nº 9.353 DE 19/08/2010,
ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO NO DOE DE
27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E PELA LEI Nº
10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
HISTÓRIA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 28.09.2019 a 27.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 012.604.094-06
CPF nº 934.568.913-34
 
 
4ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001864/2018-42
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E MARCELO JOSÉ BARBOSA RODRIGUES DE LIMA CPF
082.690.884-55, ESCOLA ESTADUAL IELMO MARINHO, DE ACORDO COM A LEI Nº 9.353 DE
19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO
NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E
PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
INFORMÁTICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 16.10.2019 a 15.10.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 761.854.434-49
CPF nº 552.157.504-91
 
 
8ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410059.001868/2018-21
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E MERCIA MARIA DE ALMEIDA CPF 704.295.534-04, ESCOLA
ESTADUAL JOSÉ RUFINO ENSINO FUNDAMENTAL E EJA, DE ACORDO COM A LEI Nº 9.353 DE
19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM PUBLICAÇÃO
NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO DE 2017 E
PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 08.10.2019 a 07.10.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 024.826.134-77
CPF nº 041.342.774-93
 
10ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410038.002616/2018-67
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E TÁRSIS CAVALCANTE ALVES CPF 083.437.674-11, ESCOLA
ESTADUAL PROFª CALPURNIA CALDAS DE AMORIM, DE ACORDO
COM A LEI Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE
26.06.2013, COM PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149
DE 24 DE JANEIRO DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
QUIMICA
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 04.10.2019 a 03.10.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 481.642.594-20
CPF nº 021.205.394-99
 
 
7ª DIREC  RENOVAÇÃO DE
CONTRATO TEMPORÁRIO
RENOVAÇÃO
DE CONTRATO TEMPORÁRIO POR TEMPO DETERMINADO DE 12 MESES, IMPRORROGÁVEIS, A
PARTIR DA DATA DO FIM DO CONTRATO ORIGINAL. REFERENTE AO PROCESSO Nº
00410034.000271/2018-47
DE
PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO, QUE ENTRE SI CELEBRAM O ESTADO DO
RIO GRANDE DO NORTE, ATRAVÉS DA SECRETARIA DE ESTADO DA EDUCAÇÃO, DA CULTURA,
DO ESPORTE E DO LAZER E GLAUBIENNY FERREIRA OLINTO GONÇALVES CPF
048.383.164-61, ESCOLA ESTADUAL ISABEL OSCARLINA MARQUES, DE ACORDO COM A LEI
Nº 9.353 DE 19/08/2010, ALTERADA PELA LEI ESTADUAL Nº 9.737, DE 26.06.2013, COM
PUBLICAÇÃO NO DOE DE 27.06.2013 E ALTERADA PELA LEI Nº 10.149 DE 24 DE JANEIRO
DE 2017 E PELA LEI Nº 10.323 DE 09 DE JANEIRO DE 2018.
DISCIPLINA:
ANOS INICIAIS
CLAUSULA SEGUNDA  DO PRAZO
O presente contrato terá
vigência de 20.09.2019 a 19.09.2020
CLAUSULA SEGUNDA 
REMUNERAÇÃO
 O CONTRATANTE obriga-se a pagar, como
retribuição pelos serviços prestados pelo (a) o valor mensal de R$
2.686,25(dois mil seiscentos e oitenta e seis reais e vinte e cinco centavos)
até o décimo dia do mês subsequente ao vencido.
Natal/RN, 16/10/2019
GETÚLIO MARQUES FERREIRA
Secretário de Estado da
Educação, da Cultura, do Esporte e do Lazer
Testemunhas:
CPF nº 017.476.094-98
CPF nº 318.856.794-68"
17/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,SESAP - Pregão Eletrônico nº. 33_2019 - HOMOLOGAÇÃO.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191017&id_doc=662554,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191017/662554.htm,"SESAP - HOSPITAL MONSENHOR WALFREDO GURGEL
TERMO DE HOMOLOGAÇÃO 
A Diretora Geral,  do Hospital
Monsenhor Walfredo Gurgel, no uso de suas atribuições
e com base nas informações da  Pregoeira, resolve homologar o resultado da licitação, Pregão Eletrônico nº. 33/2019.
Cujo objeto é o Contrato de
locação de 01 (um) equipamento com acessórios e insumos necessários para a
realização dos exames de Uroanálise, Processo
nº 00610344.000020/2019-39, da seguinte forma:  



E M P R E S A


CNPJ


ITEM


VALOR
TOTAL R$




CDH - COMERCIO DE
  PRODUTOS PARA DIAGNOSTICO HUMANO LTDA


13.626.917/0001-48


1


7.320,00




TOTAL GERAL


 


7.320,00



Natal/RN, 14 de outubro de 2019.
Maria de Fátima Pereira Pinheiro
Diretora Geral"
17/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DA SAÚDE PÚBLICA (SESAP),,,,SESAP - Pregão Eletrônico nº. 32_2019 - TERMO DE HOMOLOGAÇÃO.doc,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191017&id_doc=662555,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191017/662555.htm,"SESAP - HOSPITAL MONSENHOR WALFREDO GURGEL
TERMO
DE HOMOLOGAÇÃO
A
Diretora do Hospital  Monsenhor  Walfredo Gurgel, no
uso de suas atribuições e com base nas informações da Pregoeira,
resolve homologar o resultado da licitação, Pregão Eletrônico nº. 32/2019.
Cujo objeto é o Contrato de locação de 02 (dois) equipamentos, com
fornecimento de insumos, para realização de exames microbiológicos, processo
nº 00610344.000044/2019-98, da seguinte forma: 



E
  M P R E S A


CNPJ


GRUPO


VALOR  TOTAL R$




SG
  TECNOLOGIA CLINICA LTDA


61.485.900/0007-56


1.


587.400,00




TOTAL
  GERAL


 


587.400,00



Natal/RN,
16 de outubro de 2019.
Maria
da Fátima Pereira Pinheiro
Diretora
Geral"
17/10/2019,DIÁRIO OFICIAL,PODER EXECUTIVO,"CONTRATOS, EDITAIS E AVISOS",SECRETARIA DE ESTADO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS (SEMARH),COMPANHIA DE ÁGUAS E ESGOTOS DO RN (CAERN),,,extrato de contrato,http://diariooficial.rn.gov.br/dei/dorn3/docview.aspx?id_jor=00000001&data=20191017&id_doc=662441,http://diariooficial.rn.gov.br/dei/dorn3/documentos/00000001/20191017/662441.htm,"COMPANHIA DE ÁGUAS E ESGOTOS DO RIO GRANDE
DO NORTE  CAERN

 
EXTRATO DO CONTRATO Nº 19.12114  CONTRATANTE: CAERN. CONTRATADA:
CCABOS INDÚSTRIA E COMÉRCIO DE CABOS
EIRELI. OBJETO: Aquisição de fios e cabos elétricos,
conforme Processo Licitatório 0014/2019  Pregão Eletrônico e Ata de Registro
de Preços 101.2019. VALOR: R$ 42.708,00 (quarenta e dois mil, setecentos e oito reais). PRAZO:
Conforme o Termo de Referência. FONTE DE RECURSOS: Receita Própria da
CAERN, Reserva Orçamentária nº 003712/2019 da Conta 2002. VIGENCIA: A
partir da data de assinatura. VALIDADE: Após Publicação no Diário
Oficial do Estado  DOE. FUNDAMENTAÇÃO LEGAL: Leis nº 10.520/2002,
13.303/2016 e o RILCC.
Natal/RN, 09 de outubro de 2019.
Crizostimo Felix de Lima Sousa
Assessora
de Licitações e Contratos"
